,DE_load_actual_entsoe_transparency
45626,42693.0
45627,43671.0
45628,45567.0
45629,49946.0
45630,57132.0
45631,62382.0
45632,64407.0
45633,65177.0
45634,65773.0
45635,66758.0
45636,65705.0
45637,64490.0
45638,63154.0
45639,62676.0
45640,61410.0
45641,61409.0
45642,65110.0
45643,66374.0
45644,61906.0
45645,58587.0
45646,55259.0
45647,51130.0
45648,47323.0
45649,45341.0
45650,44686.0
45651,45325.0
45652,47224.0
45653,50693.0
45654,57080.0
45655,62334.0
45656,65313.0
45657,66181.0
45658,67025.0
45659,68230.0
45660,67432.0
45661,67032.0
45662,66340.0
45663,64172.0
45664,62754.0
45665,63616.0
45666,65868.0
45667,66701.0
45668,63001.0
45669,59073.0
45670,55405.0
45671,51815.0
45672,48821.0
45673,46775.0
45674,46456.0
45675,47391.0
45676,48860.0
45677,52184.0
45678,57499.0
45679,63022.0
45680,65388.0
45681,65905.0
45682,66557.0
45683,67890.0
45684,67335.0
45685,65396.0
45686,63689.0
45687,62282.0
45688,60884.0
45689,61390.0
45690,63409.0
45691,64912.0
45692,61110.0
45693,57270.0
45694,54279.0
45695,49913.0
45696,47384.0
45697,45619.0
45698,44692.0
45699,45285.0
45700,46663.0
45701,49926.0
45702,55851.0
45703,60966.0
45704,62721.0
45705,63871.0
45706,64412.0
45707,65327.0
45708,65485.0
45709,64198.0
45710,62492.0
45711,61843.0
45712,60483.0
45713,60725.0
45714,63932.0
45715,64595.0
45716,60871.0
45717,57006.0
45718,54099.0
45719,49705.0
45720,46482.0
45721,44570.0
45722,44040.0
45723,44633.0
45724,46323.0
45725,49173.0
45726,54468.0
45727,59366.0
45728,62193.0
45729,62640.0
45730,64009.0
45731,65847.0
45732,65515.0
45733,63392.0
45734,61482.0
45735,60735.0
45736,59985.0
45737,60365.0
45738,62599.0
45739,63019.0
45740,58927.0
45741,55466.0
45742,53049.0
45743,49238.0
45744,46094.0
45745,44513.0
45746,43386.0
45747,43673.0
45748,44097.0
45749,44445.0
45750,44132.0
45751,46439.0
45752,50317.0
45753,53965.0
45754,57106.0
45755,59283.0
45756,58143.0
45757,55637.0
45758,53064.0
45759,52882.0
45760,52357.0
45761,54062.0
45762,56126.0
45763,56418.0
45764,53262.0
45765,51002.0
45766,49667.0
45767,46672.0
45768,43988.0
45769,42234.0
45770,41110.0
45771,40041.0
45772,40252.0
45773,40190.0
45774,39192.0
45775,41396.0
45776,45016.0
45777,49055.0
45778,52648.0
45779,53347.0
45780,53226.0
45781,51204.0
45782,48922.0
45783,48060.0
45784,46423.0
45785,48845.0
45786,52673.0
45787,54742.0
45788,51668.0
45789,50276.0
45790,50047.0
45791,47431.0
45792,45755.0
45793,44411.0
45794,43912.0
45795,44438.0
45796,45635.0
45797,48954.0
45798,53939.0
45799,58346.0
45800,60848.0
45801,61366.0
45802,62739.0
45803,64375.0
45804,63575.0
45805,61785.0
45806,60320.0
45807,59549.0
45808,58129.0
45809,58418.0
45810,60448.0
45811,62919.0
45812,60219.0
45813,57359.0
45814,54891.0
45815,52062.0
45816,49162.0
45817,47510.0
45818,47258.0
45819,47347.0
45820,47812.0
45821,50036.0
45822,54521.0
45823,58457.0
45824,61205.0
45825,61076.0
45826,62567.0
45827,64185.0
45828,63931.0
45829,62123.0
45830,60505.0
45831,58818.0
45832,57816.0
45833,58739.0
45834,60293.0
45835,62479.0
45836,59839.0
45837,57296.0
45838,55011.0
45839,51768.0
45840,49890.0
45841,47587.0
45842,46924.0
45843,47509.0
45844,48132.0
45845,50625.0
45846,54760.0
45847,59122.0
45848,61049.0
45849,61377.0
45850,62770.0
45851,63778.0
45852,63744.0
45853,61947.0
45854,59935.0
45855,58343.0
45856,57337.0
45857,58666.0
45858,59507.0
45859,61887.0
45860,58778.0
45861,55984.0
45862,53851.0
45863,50767.0
45864,47907.0
45865,46362.0
45866,45624.0
45867,46341.0
45868,47347.0
45869,49370.0
45870,53623.0
45871,57919.0
45872,60693.0
45873,61273.0
45874,61857.0
45875,62992.0
45876,63258.0
45877,61275.0
45878,60260.0
45879,60408.0
45880,58505.0
45881,59351.0
45882,60037.0
45883,61497.0
45884,58870.0
45885,55440.0
45886,52927.0
45887,49811.0
45888,46927.0
45889,44911.0
45890,44281.0
45891,44543.0
45892,45791.0
45893,48839.0
45894,52992.0
45895,57826.0
45896,60197.0
45897,60474.0
45898,61543.0
45899,62009.0
45900,61277.0
45901,59567.0
45902,58238.0
45903,57035.0
45904,55547.0
45905,56515.0
45906,58124.0
45907,59437.0
45908,56032.0
45909,52859.0
45910,50331.0
45911,46669.0
45912,44276.0
45913,42406.0
45914,41204.0
45915,41632.0
45916,42462.0
45917,42612.0
45918,42528.0
45919,45009.0
45920,48187.0
45921,50206.0
45922,51803.0
45923,52780.0
45924,52581.0
45925,50633.0
45926,48992.0
45927,48350.0
45928,47699.0
45929,49680.0
45930,52538.0
45931,54920.0
45932,51785.0
45933,48955.0
45934,47869.0
45935,44754.0
45936,41551.0
45937,38089.0
45938,39305.0
45939,38827.0
45940,38325.0
45941,38129.0
45942,39468.0
45943,43071.0
45944,46274.0
45945,49411.0
45946,53984.0
45947,55278.0
45948,54440.0
45949,52991.0
45950,51959.0
45951,52534.0
45952,52280.0
45953,52535.0
45954,53212.0
45955,52810.0
45956,50581.0
45957,50289.0
45958,47146.0
45959,45442.0
45960,43930.0
45961,43627.0
45962,43462.0
45963,44962.0
45964,47530.0
45965,53020.0
45966,56385.0
45967,59864.0
45968,61063.0
45969,62775.0
45970,64327.0
45971,64143.0
45972,62907.0
45973,61678.0
45974,59787.0
45975,58844.0
45976,58969.0
45977,59160.0
45978,60154.0
45979,60227.0
45980,57607.0
45981,55474.0
45982,51466.0
45983,48905.0
45984,47339.0
45985,46766.0
45986,46197.0
45987,47979.0
45988,50578.0
45989,54944.0
45990,58378.0
45991,60687.0
45992,60173.0
45993,61748.0
45994,64446.0
45995,63730.0
45996,60624.0
45997,59167.0
45998,58232.0
45999,56153.0
46000,56526.0
46001,57125.0
46002,58151.0
46003,59187.0
46004,56761.0
46005,54900.0
46006,51410.0
46007,49136.0
46008,47804.0
46009,47022.0
46010,47099.0
46011,48029.0
46012,50298.0
46013,55324.0
46014,59173.0
46015,61241.0
46016,61780.0
46017,62202.0
46018,64431.0
46019,64523.0
46020,62281.0
46021,60409.0
46022,58630.0
46023,57210.0
46024,56868.0
46025,58173.0
46026,58824.0
46027,59003.0
46028,56459.0
46029,54506.0
46030,50906.0
46031,47702.0
46032,45617.0
46033,44844.0
46034,45518.0
46035,46973.0
46036,49519.0
46037,54687.0
46038,58531.0
46039,60837.0
46040,61738.0
46041,62157.0
46042,63173.0
46043,63991.0
46044,62196.0
46045,60762.0
46046,59134.0
46047,57934.0
46048,57941.0
46049,59140.0
46050,60074.0
46051,60307.0
46052,57364.0
46053,55167.0
46054,51590.0
46055,48487.0
46056,46962.0
46057,45712.0
46058,46073.0
46059,47251.0
46060,49402.0
46061,54143.0
46062,57673.0
46063,60990.0
46064,62490.0
46065,62802.0
46066,63338.0
46067,63043.0
46068,62062.0
46069,60370.0
46070,58818.0
46071,57833.0
46072,56852.0
46073,56988.0
46074,56695.0
46075,55744.0
46076,53372.0
46077,50958.0
46078,47965.0
46079,45467.0
46080,43210.0
46081,42387.0
46082,42234.0
46083,42719.0
46084,43109.0
46085,43318.0
46086,45080.0
46087,47984.0
46088,49735.0
46089,50938.0
46090,52911.0
46091,52826.0
46092,50515.0
46093,48138.0
46094,47398.0
46095,46369.0
46096,47085.0
46097,48844.0
46098,50057.0
46099,50347.0
46100,48121.0
46101,46285.0
46102,43102.0
46103,40160.0
46104,38180.0
46105,37823.0
46106,38023.0
46107,38496.0
46108,38673.0
46109,38444.0
46110,39112.0
46111,42040.0
46112,45165.0
46113,46408.0
46114,49886.0
46115,50415.0
46116,48936.0
46117,46718.0
46118,45324.0
46119,43899.0
46120,44536.0
46121,47472.0
46122,48122.0
46123,49050.0
46124,47497.0
46125,47233.0
46126,44067.0
46127,41677.0
46128,40683.0
46129,39883.0
46130,40042.0
46131,41074.0
46132,44623.0
46133,50269.0
46134,54933.0
46135,57400.0
46136,58403.0
46137,58825.0
46138,60651.0
46139,60068.0
46140,58667.0
46141,57824.0
46142,56511.0
46143,54340.0
46144,54017.0
46145,54568.0
46146,55017.0
46147,55571.0
46148,53643.0
46149,51185.0
46150,46978.0
46151,44096.0
46152,42456.0
46153,41715.0
46154,41847.0
46155,43071.0
46156,45992.0
46157,50858.0
46158,55364.0
46159,58231.0
46160,58789.0
46161,60247.0
46162,61213.0
46163,60731.0
46164,59183.0
46165,57461.0
46166,56071.0
46167,54605.0
46168,54305.0
46169,55588.0
46170,56385.0
46171,56201.0
46172,53263.0
46173,50704.0
46174,45833.0
46175,44050.0
46176,42502.0
46177,41812.0
46178,41993.0
46179,43047.0
46180,45470.0
46181,51043.0
46182,54197.0
46183,56884.0
46184,57937.0
46185,58704.0
46186,59997.0
46187,59382.0
46188,58085.0
46189,56246.0
46190,54810.0
46191,53662.0
46192,53925.0
46193,54542.0
46194,54770.0
46195,54980.0
46196,52098.0
46197,49032.0
46198,45089.0
46199,42393.0
46200,40575.0
46201,39536.0
46202,39501.0
46203,40716.0
46204,43920.0
46205,49256.0
46206,53331.0
46207,56567.0
46208,57395.0
46209,58630.0
46210,59678.0
46211,58820.0
46212,58204.0
46213,56446.0
46214,54174.0
46215,52536.0
46216,52527.0
46217,53048.0
46218,53171.0
46219,52971.0
46220,49751.0
46221,46590.0
46222,42729.0
46223,40627.0
46224,38296.0
46225,37165.0
46226,36760.0
46227,36995.0
46228,37131.0
46229,35928.0
46230,36648.0
46231,40064.0
46232,42657.0
46233,44860.0
46234,47419.0
46235,48390.0
46236,46231.0
46237,44088.0
46238,42709.0
46239,42093.0
46240,43895.0
46241,45224.0
46242,46243.0
46243,46115.0
46244,45186.0
46245,43317.0
46246,40680.0
46247,38611.0
46248,37226.0
46249,36020.0
46250,35816.0
46251,36151.0
46252,37327.0
46253,38491.0
46254,40602.0
46255,43945.0
46256,46856.0
46257,47525.0
46258,48582.0
46259,48222.0
46260,46409.0
46261,45084.0
46262,44112.0
46263,43276.0
46264,43676.0
46265,44941.0
46266,45238.0
46267,45899.0
46268,44226.0
46269,42801.0
46270,39851.0
46271,36965.0
46272,35316.0
46273,34351.0
46274,34000.0
46275,34018.0
46276,33861.0
46277,33363.0
46278,35054.0
46279,38764.0
46280,41691.0
46281,43448.0
46282,45341.0
46283,44815.0
46284,43313.0
46285,41182.0
46286,40628.0
46287,39888.0
46288,40406.0
46289,41978.0
46290,42367.0
46291,43041.0
46292,43011.0
46293,41461.0
46294,38219.0
46295,35916.0
46296,34001.0
46297,33462.0
46298,33077.0
46299,33737.0
46300,34596.0
46301,34635.0
46302,36020.0
46303,38986.0
46304,41853.0
46305,44835.0
46306,48337.0
46307,48675.0
46308,46933.0
46309,45469.0
46310,44405.0
46311,42919.0
46312,43472.0
46313,45666.0
46314,46352.0
46315,46537.0
46316,44561.0
46317,43412.0
46318,40862.0
46319,38468.0
46320,36179.0
46321,36440.0
46322,36708.0
46323,37769.0
46324,41234.0
46325,46871.0
46326,51590.0
46327,54386.0
46328,56396.0
46329,59155.0
46330,59488.0
46331,58207.0
46332,57349.0
46333,56487.0
46334,54717.0
46335,53276.0
46336,53459.0
46337,53367.0
46338,53912.0
46339,53281.0
46340,51806.0
46341,49204.0
46342,45369.0
46343,42539.0
46344,40934.0
46345,40385.0
46346,40741.0
46347,41623.0
46348,44758.0
46349,50001.0
46350,54095.0
46351,57362.0
46352,58178.0
46353,59657.0
46354,61214.0
46355,60573.0
46356,58771.0
46357,56734.0
46358,55171.0
46359,53575.0
46360,52870.0
46361,53258.0
46362,53861.0
46363,53233.0
46364,51424.0
46365,48895.0
46366,44712.0
46367,42028.0
46368,40519.0
46369,40200.0
46370,40438.0
46371,41813.0
46372,44665.0
46373,49603.0
46374,53933.0
46375,56950.0
46376,58427.0
46377,59859.0
46378,60999.0
46379,60626.0
46380,58120.0
46381,56741.0
46382,55702.0
46383,53953.0
46384,54412.0
46385,54305.0
46386,54211.0
46387,53959.0
46388,52577.0
46389,49595.0
46390,45969.0
46391,42833.0
46392,41280.0
46393,40530.0
46394,40465.0
46395,41849.0
46396,45116.0
46397,50257.0
46398,54232.0
46399,56842.0
46400,57642.0
46401,58854.0
46402,59887.0
46403,59903.0
46404,57995.0
46405,55812.0
46406,54241.0
46407,53049.0
46408,53380.0
46409,54247.0
46410,53981.0
46411,53525.0
46412,51509.0
46413,48246.0
46414,44045.0
46415,40949.0
46416,39069.0
46417,38039.0
46418,38026.0
46419,39182.0
46420,39930.0
46421,40102.0
46422,42774.0
46423,45168.0
46424,46291.0
46425,48104.0
46426,49611.0
46427,49212.0
46428,48672.0
46429,47217.0
46430,46077.0
46431,45833.0
46432,46913.0
46433,47980.0
46434,47691.0
46435,46923.0
46436,45820.0
46437,44277.0
46438,41238.0
46439,38570.0
46440,36246.0
46441,35031.0
46442,34332.0
46443,34579.0
46444,35128.0
46445,34755.0
46446,36229.0
46447,39344.0
46448,42541.0
46449,45308.0
46450,48704.0
46451,49567.0
46452,47554.0
46453,45663.0
46454,44526.0
46455,43427.0
46456,43613.0
46457,45708.0
46458,46394.0
46459,46258.0
46460,45670.0
46461,44627.0
46462,41401.0
46463,39556.0
46464,38201.0
46465,37297.0
46466,37969.0
46467,38830.0
46468,42663.0
46469,48561.0
46470,54574.0
46471,57852.0
46472,57561.0
46473,60215.0
46474,62771.0
46475,63093.0
46476,62083.0
46477,59671.0
46478,58095.0
46479,55887.0
46480,55692.0
46481,56023.0
46482,56129.0
46483,54783.0
46484,53069.0
46485,49575.0
46486,46423.0
46487,42799.0
46488,40567.0
46489,40138.0
46490,40755.0
46491,42533.0
46492,45071.0
46493,50646.0
46494,55830.0
46495,59021.0
46496,59786.0
46497,62230.0
46498,64332.0
46499,64558.0
46500,63418.0
46501,61265.0
46502,60146.0
46503,58802.0
46504,57205.0
46505,56690.0
46506,57196.0
46507,55928.0
46508,54400.0
46509,51331.0
46510,47273.0
46511,43433.0
46512,41200.0
46513,40208.0
46514,40282.0
46515,41959.0
46516,45957.0
46517,52336.0
46518,57023.0
46519,59804.0
46520,60674.0
46521,60679.0
46522,62652.0
46523,62659.0
46524,60467.0
46525,58783.0
46526,57659.0
46527,57427.0
46528,56420.0
46529,56419.0
46530,56880.0
46531,55266.0
46532,53176.0
46533,49945.0
46534,46222.0
46535,44212.0
46536,43316.0
46537,42086.0
46538,42532.0
46539,43774.0
46540,46883.0
46541,51868.0
46542,56368.0
46543,58890.0
46544,60049.0
46545,61332.0
46546,62503.0
46547,61461.0
46548,59409.0
46549,58149.0
46550,57063.0
46551,56276.0
46552,55957.0
46553,56165.0
46554,56211.0
46555,55624.0
46556,53592.0
46557,49983.0
46558,45331.0
46559,42246.0
46560,40588.0
46561,39775.0
46562,40222.0
46563,41182.0
46564,44059.0
46565,49223.0
46566,53996.0
46567,57250.0
46568,57781.0
46569,59255.0
46570,60112.0
46571,59733.0
46572,58431.0
46573,57098.0
46574,55874.0
46575,54643.0
46576,54272.0
46577,54245.0
46578,55214.0
46579,53642.0
46580,51594.0
46581,48456.0
46582,44217.0
46583,41268.0
46584,39317.0
46585,38013.0
46586,37890.0
46587,38192.0
46588,38812.0
46589,39987.0
46590,42966.0
46591,46496.0
46592,49614.0
46593,50359.0
46594,51874.0
46595,51560.0
46596,50243.0
46597,48747.0
46598,46527.0
46599,45814.0
46600,47516.0
46601,49295.0
46602,49484.0
46603,48578.0
46604,46711.0
46605,44104.0
46606,41140.0
46607,39351.0
46608,37017.0
46609,36097.0
46610,36244.0
46611,36526.0
46612,36916.0
46613,36707.0
46614,38494.0
46615,42238.0
46616,44811.0
46617,46118.0
46618,48491.0
46619,48365.0
46620,45913.0
46621,44055.0
46622,42489.0
46623,42086.0
46624,43821.0
46625,46262.0
46626,47062.0
46627,47137.0
46628,46255.0
46629,44462.0
46630,41092.0
46631,38646.0
46632,37396.0
46633,36933.0
46634,37595.0
46635,38999.0
46636,42147.0
46637,48045.0
46638,54360.0
46639,57998.0
46640,59029.0
46641,60157.0
46642,60726.0
46643,61048.0
46644,59682.0
46645,57956.0
46646,57178.0
46647,55582.0
46648,55282.0
46649,56113.0
46650,56646.0
46651,56206.0
46652,54258.0
46653,50667.0
46654,46003.0
46655,43077.0
46656,41644.0
46657,40470.0
46658,40527.0
46659,41625.0
46660,44566.0
46661,50369.0
46662,55576.0
46663,58698.0
46664,59953.0
46665,60941.0
46666,62594.0
46667,61710.0
46668,60194.0
46669,59344.0
46670,58824.0
46671,57402.0
46672,57500.0
46673,57451.0
46674,57398.0
46675,56397.0
46676,53571.0
46677,49742.0
46678,46202.0
46679,43190.0
46680,41331.0
46681,40630.0
46682,40980.0
46683,42606.0
46684,45585.0
46685,51288.0
46686,56485.0
46687,59501.0
46688,60841.0
46689,62175.0
46690,63580.0
46691,63768.0
46692,61448.0
46693,60497.0
46694,59140.0
46695,57736.0
46696,57788.0
46697,58302.0
46698,57384.0
46699,55557.0
46700,53106.0
46701,48988.0
46702,45320.0
46703,42606.0
46704,41510.0
46705,41007.0
46706,41247.0
46707,42056.0
46708,44777.0
46709,50106.0
46710,54724.0
46711,57568.0
46712,58363.0
46713,60415.0
46714,60897.0
46715,62129.0
46716,61469.0
46717,58855.0
46718,57787.0
46719,55856.0
46720,56535.0
46721,55708.0
46722,54803.0
46723,53465.0
46724,51108.0
46725,47992.0
46726,44233.0
46727,40230.0
46728,37781.0
46729,36383.0
46730,36349.0
46731,35712.0
46732,35055.0
46733,35077.0
46734,36993.0
46735,39709.0
46736,43302.0
46737,45913.0
46738,47795.0
46739,47827.0
46740,46466.0
46741,43736.0
46742,43829.0
46743,42905.0
46744,44517.0
46745,46396.0
46746,47249.0
46747,46260.0
46748,44738.0
46749,43413.0
46750,39862.0
46751,36897.0
46752,35274.0
46753,34636.0
46754,34257.0
46755,35279.0
46756,36052.0
46757,37023.0
46758,40372.0
46759,43509.0
46760,46807.0
46761,48638.0
46762,49854.0
46763,49847.0
46764,49223.0
46765,48646.0
46766,47045.0
46767,47424.0
46768,47568.0
46769,49112.0
46770,48769.0
46771,47327.0
46772,45018.0
46773,43540.0
46774,40731.0
46775,38098.0
46776,35631.0
46777,34687.0
46778,34704.0
46779,35013.0
46780,35041.0
46781,34507.0
46782,36193.0
46783,38684.0
46784,42474.0
46785,44967.0
46786,47327.0
46787,46871.0
46788,44783.0
46789,42572.0
46790,42000.0
46791,42289.0
46792,43759.0
46793,45513.0
46794,45365.0
46795,45222.0
46796,44200.0
46797,43712.0
46798,41112.0
46799,38247.0
46800,37057.0
46801,36390.0
46802,36639.0
46803,37961.0
46804,41911.0
46805,49662.0
46806,55455.0
46807,58763.0
46808,59783.0
46809,60845.0
46810,62472.0
46811,62241.0
46812,61263.0
46813,59542.0
46814,59129.0
46815,57212.0
46816,57156.0
46817,56854.0
46818,57362.0
46819,56589.0
46820,53513.0
46821,50239.0
46822,45677.0
46823,43178.0
46824,41386.0
46825,40933.0
46826,41242.0
46827,42388.0
46828,45065.0
46829,51444.0
46830,56871.0
46831,60173.0
46832,61610.0
46833,63235.0
46834,64841.0
46835,64008.0
46836,61350.0
46837,60452.0
46838,59490.0
46839,58328.0
46840,57314.0
46841,57237.0
46842,57297.0
46843,56045.0
46844,54330.0
46845,49991.0
46846,45992.0
46847,43346.0
46848,41693.0
46849,40701.0
46850,40798.0
46851,42441.0
46852,45078.0
46853,50997.0
46854,56423.0
46855,58981.0
46856,58551.0
46857,60284.0
46858,61596.0
46859,61611.0
46860,60180.0
46861,57947.0
46862,56753.0
46863,56101.0
46864,55492.0
46865,55745.0
46866,56460.0
46867,55332.0
46868,53385.0
46869,50445.0
46870,46257.0
46871,43439.0
46872,41817.0
46873,40545.0
46874,40985.0
46875,42022.0
46876,44377.0
46877,50406.0
46878,55952.0
46879,59580.0
46880,59691.0
46881,60993.0
46882,62383.0
46883,61544.0
46884,59739.0
46885,58061.0
46886,56583.0
46887,54353.0
46888,54423.0
46889,54965.0
46890,55442.0
46891,54261.0
46892,52545.0
46893,49534.0
46894,45220.0
46895,42038.0
46896,40396.0
46897,39284.0
46898,39564.0
46899,40966.0
46900,43369.0
46901,48498.0
46902,53751.0
46903,56764.0
46904,56831.0
46905,57958.0
46906,58924.0
46907,58952.0
46908,57254.0
46909,55246.0
46910,53834.0
46911,53082.0
46912,52503.0
46913,53111.0
46914,52899.0
46915,51469.0
46916,49879.0
46917,47249.0
46918,43063.0
46919,40458.0
46920,38465.0
46921,37578.0
46922,37187.0
46923,37470.0
46924,38029.0
46925,38861.0
46926,42180.0
46927,45522.0
46928,48181.0
46929,50384.0
46930,51766.0
46931,51431.0
46932,49738.0
46933,47601.0
46934,46564.0
46935,46125.0
46936,46628.0
46937,47168.0
46938,47173.0
46939,46420.0
46940,45630.0
46941,44034.0
46942,40285.0
46943,37546.0
46944,35347.0
46945,33945.0
46946,33499.0
46947,33735.0
46948,33494.0
46949,33720.0
46950,36062.0
46951,39811.0
46952,41889.0
46953,43459.0
46954,46013.0
46955,46660.0
46956,45346.0
46957,44472.0
46958,42877.0
46959,42277.0
46960,43575.0
46961,45517.0
46962,46267.0
46963,46390.0
46964,45932.0
46965,45213.0
46966,41862.0
46967,39674.0
46968,38592.0
46969,37489.0
46970,38330.0
46971,39266.0
46972,43539.0
46973,51205.0
46974,57182.0
46975,61158.0
46976,61704.0
46977,64850.0
46978,65835.0
46979,65687.0
46980,65054.0
46981,64322.0
46982,63188.0
46983,62068.0
46984,60640.0
46985,59252.0
46986,58472.0
46987,56450.0
46988,53921.0
46989,50978.0
46990,47505.0
46991,45189.0
46992,43224.0
46993,42766.0
46994,42715.0
46995,43683.0
46996,46042.0
46997,51633.0
46998,56797.0
46999,59206.0
47000,60566.0
47001,62006.0
47002,63714.0
47003,62992.0
47004,61837.0
47005,59946.0
47006,58687.0
47007,57962.0
47008,57635.0
47009,57543.0
47010,57138.0
47011,55387.0
47012,53160.0
47013,50556.0
47014,46686.0
47015,44640.0
47016,42725.0
47017,42016.0
47018,42877.0
47019,43528.0
47020,46845.0
47021,52094.0
47022,56648.0
47023,59400.0
47024,60919.0
47025,61846.0
47026,64253.0
47027,63673.0
47028,61037.0
47029,60115.0
47030,59689.0
47031,58546.0
47032,58594.0
47033,58918.0
47034,58148.0
47035,56266.0
47036,54309.0
47037,51342.0
47038,47158.0
47039,44172.0
47040,42617.0
47041,41765.0
47042,41720.0
47043,43225.0
47044,46084.0
47045,51999.0
47046,56646.0
47047,59191.0
47048,60447.0
47049,61521.0
47050,62410.0
47051,62499.0
47052,61000.0
47053,59526.0
47054,58100.0
47055,56756.0
47056,57169.0
47057,57246.0
47058,56578.0
47059,55098.0
47060,53105.0
47061,50485.0
47062,46134.0
47063,43667.0
47064,41832.0
47065,42023.0
47066,42537.0
47067,44000.0
47068,46128.0
47069,50751.0
47070,55109.0
47071,58238.0
47072,59081.0
47073,60512.0
47074,62072.0
47075,61683.0
47076,59747.0
47077,57627.0
47078,57007.0
47079,56471.0
47080,55816.0
47081,55924.0
47082,55254.0
47083,53069.0
47084,51247.0
47085,48913.0
47086,45245.0
47087,41760.0
47088,39769.0
47089,38823.0
47090,38834.0
47091,38969.0
47092,39164.0
47093,39773.0
47094,43063.0
47095,47013.0
47096,50133.0
47097,51466.0
47098,52469.0
47099,52132.0
47100,50499.0
47101,49077.0
47102,47172.0
47103,46680.0
47104,47613.0
47105,48180.0
47106,48066.0
47107,47013.0
47108,46344.0
47109,44983.0
47110,41718.0
47111,38934.0
47112,37263.0
47113,36463.0
47114,35987.0
47115,35849.0
47116,35599.0
47117,35483.0
47118,37862.0
47119,40912.0
47120,43808.0
47121,45908.0
47122,48691.0
47123,48473.0
47124,45434.0
47125,43879.0
47126,42998.0
47127,42730.0
47128,42836.0
47129,44952.0
47130,45961.0
47131,45654.0
47132,45512.0
47133,44711.0
47134,41478.0
47135,39365.0
47136,38080.0
47137,37286.0
47138,37888.0
47139,39285.0
47140,42436.0
47141,49818.0
47142,54855.0
47143,58300.0
47144,59360.0
47145,60462.0
47146,62066.0
47147,61635.0
47148,60282.0
47149,59375.0
47150,58251.0
47151,57523.0
47152,57571.0
47153,57056.0
47154,56331.0
47155,54935.0
47156,53051.0
47157,49960.0
47158,45413.0
47159,42745.0
47160,41034.0
47161,40154.0
47162,40384.0
47163,41456.0
47164,44479.0
47165,50750.0
47166,56218.0
47167,59725.0
47168,60229.0
47169,61778.0
47170,63050.0
47171,61903.0
47172,61171.0
47173,60381.0
47174,59327.0
47175,57632.0
47176,57389.0
47177,57600.0
47178,56835.0
47179,54875.0
47180,52903.0
47181,50151.0
47182,45172.0
47183,42826.0
47184,41556.0
47185,40778.0
47186,40762.0
47187,41684.0
47188,43679.0
47189,49638.0
47190,54887.0
47191,58100.0
47192,59234.0
47193,60286.0
47194,61535.0
47195,60928.0
47196,59750.0
47197,58536.0
47198,57025.0
47199,55674.0
47200,54976.0
47201,54489.0
47202,53779.0
47203,51897.0
47204,49882.0
47205,47245.0
47206,42821.0
47207,40545.0
47208,38784.0
47209,37475.0
47210,37445.0
47211,37332.0
47212,36099.0
47213,35920.0
47214,38217.0
47215,41162.0
47216,44191.0
47217,46015.0
47218,48106.0
47219,47154.0
47220,45100.0
47221,42763.0
47222,42351.0
47223,42046.0
47224,42333.0
47225,44227.0
47226,44857.0
47227,44493.0
47228,44476.0
47229,43470.0
47230,40457.0
47231,38012.0
47232,36624.0
47233,35938.0
47234,35719.0
47235,36079.0
47236,37227.0
47237,41018.0
47238,44870.0
47239,48472.0
47240,50271.0
47241,52773.0
47242,54631.0
47243,54491.0
47244,54445.0
47245,52170.0
47246,51504.0
47247,50918.0
47248,51289.0
47249,51533.0
47250,50529.0
47251,48902.0
47252,47565.0
47253,45605.0
47254,42210.0
47255,38824.0
47256,36846.0
47257,36305.0
47258,35198.0
47259,35412.0
47260,36184.0
47261,37496.0
47262,41062.0
47263,44280.0
47264,46664.0
47265,49514.0
47266,52141.0
47267,52486.0
47268,51847.0
47269,50090.0
47270,49067.0
47271,49510.0
47272,49934.0
47273,50595.0
47274,49039.0
47275,46815.0
47276,45105.0
47277,43899.0
47278,40780.0
47279,37478.0
47280,36742.0
47281,35188.0
47282,34916.0
47283,34959.0
47284,34366.0
47285,34933.0
47286,37416.0
47287,41152.0
47288,44687.0
47289,47922.0
47290,50309.0
47291,49604.0
47292,47823.0
47293,45587.0
47294,44532.0
47295,44624.0
47296,46147.0
47297,45838.0
47298,46306.0
47299,45033.0
47300,44354.0
47301,43964.0
47302,40862.0
47303,38578.0
47304,37187.0
47305,36396.0
47306,36751.0
47307,38027.0
47308,41555.0
47309,49762.0
47310,56471.0
47311,59306.0
47312,61694.0
47313,62761.0
47314,65569.0
47315,65444.0
47316,63634.0
47317,61781.0
47318,60210.0
47319,59220.0
47320,58827.0
47321,58076.0
47322,56834.0
47323,54578.0
47324,52362.0
47325,50041.0
47326,46396.0
47327,42854.0
47328,41893.0
47329,41014.0
47330,41023.0
47331,42351.0
47332,44372.0
47333,50496.0
47334,55883.0
47335,59390.0
47336,60322.0
47337,61624.0
47338,63287.0
47339,62891.0
47340,61482.0
47341,60045.0
47342,58723.0
47343,57171.0
47344,56774.0
47345,56506.0
47346,55759.0
47347,53777.0
47348,51827.0
47349,49472.0
47350,45390.0
47351,42986.0
47352,41091.0
47353,40333.0
47354,40773.0
47355,41969.0
47356,44046.0
47357,50170.0
47358,56284.0
47359,58845.0
47360,60025.0
47361,61403.0
47362,63217.0
47363,63097.0
47364,61230.0
47365,59525.0
47366,58170.0
47367,57236.0
47368,57112.0
47369,56864.0
47370,56333.0
47371,54304.0
47372,52088.0
